Timestamp,ID,DLC,Data,Fuel,Odometer,DoorFL,DoorFR,DoorRL,DoorRR,Trunk,ABS_FL,ABS_FR,ABS_RL,ABS_RR,EPS_Torque,Airbag,Battery,Ignition,Lambda,ABS_Active,TCS_Active,FanSpeed,AC,TireTemp,TirePressure
81815,181,8,"22 2E 3A 10 3C 20 00 02",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
81843,1F9,8,"20 00 22 2E 00 00 00 00",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
81997,251,8,"00 00 00 08 00 00 13 39",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
82017,181,8,"22 2E 3A 10 3C 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
82041,181,8,"22 47 3A 10 3C 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
82064,23E,8,"02 00 FF AC 00 DA 00 A0",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
82089,181,8,"22 60 3A 10 3C 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.20,3,1.18,1,2,6,32,29,0
82116,300,1,"1A",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82142,5E4,3,"00 00 00",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82169,181,8,"22 15 3A 10 3C 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82197,181,8,"22 15 3A 10 3C 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82225,358,8,"01 00 00 00 02 00 00 00",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82255,181,8,"22 15 3E 10 3C 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82286,251,8,"00 00 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82318,181,8,"21 FC 3E 10 3C 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82350,181,8,"21 E3 3D 10 3C 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82383,5E4,3,"00 00 00",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82541,251,8,"00 00 00 08 00 00 15 56",0,5462,1,1,0,0,0,0,0,0,0,30726,0,2.60,3,1.18,1,2,6,32,29,0
82568,300,1,"05",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.50,3,1.18,1,2,6,32,29,0
82596,794,3,"15 16 79",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.50,3,1.18,1,2,6,32,29,0
82625,300,1,"03",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.30,3,1.18,1,2,6,32,29,0
82654,251,8,"00 00 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.30,3,1.18,1,2,6,32,29,0
82685,181,8,"21 02 3F 10 3D 20 00 02",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.30,3,1.18,1,2,6,32,29,0
82716,251,8,"00 00 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.30,3,1.18,1,2,6,32,29,0
82748,181,8,"20 B7 3F 10 3D 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.30,3,1.18,1,2,6,32,29,0
82783,181,8,"20 6C 3F 10 3D 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.30,3,1.18,1,2,6,32,29,0
82824,300,1,"08",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.80,3,1.18,1,2,6,32,29,0
82844,358,8,"01 00 00 00 02 00 00 00",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.80,3,1.18,1,2,6,32,29,0
82866,300,1,"0C",0,5933,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
82887,251,8,"00 00 00 08 00 80 15 56",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
82911,251,8,"00 00 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
82933,251,8,"00 00 00 08 00 40 12 58",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
83081,251,8,"00 00 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
83098,251,8,"00 00 00 08 00 40 16 2F",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
83115,181,8,"20 E9 3F 10 40 20 00 02",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
83133,181,8,"21 1B 3F 10 3E 20 00 02",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
83152,251,8,"00 00 00 08 00 00 13 39",0,4921,1,1,0,0,0,0,0,0,0,30726,0,1.20,3,1.18,1,2,6,32,29,0
83174,300,1,"07",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83194,181,8,"21 02 3E 10 3F 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83217,5C5,8,"40 03 00 90 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83240,215,6,"FF F0 FF 00 FF FF",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83264,23D,8,"60 0A 01 4E 01 FC 00 58",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83289,215,6,"FF F0 FF 00 FF FF",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83316,23D,8,"60 0E 04 4C 01 F8 00 58",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83343,5C5,8,"40 03 00 90 00 0C 00 7F",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83370,35D,8,"C0 03 00 00 40 00 00 00",0,419507,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83398,251,8,"00 00 00 08 00 40 16 2F",0,4199983,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83553,794,3,"15 16 78",0,4199983,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83574,215,6,"FF F0 FF 00 FF FF",0,4199983,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83597,251,8,"00 00 00 08 00 40 14 38",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83620,181,8,"20 B7 3F 16 4B 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83645,215,6,"FF F0 FF 00 FF FF",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83670,300,1,"02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.20,3,1.18,1,2,6,32,29,0
83697,300,1,"07",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83725,251,8,"00 00 00 08 00 C0 10 41",0,12587073,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83753,251,8,"00 00 00 08 00 40 12 58",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83784,251,8,"00 00 00 08 00 00 15 56",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83813,251,8,"00 00 00 08 00 80 17 2D",0,8394541,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83845,60D,8,"00 06 00 00 00 00 20 00",0,8394541,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83878,181,8,"22 79 40 1F 5B 20 00 02",0,8394541,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83911,251,8,"00 00 00 08 00 80 15 56",0,8394070,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
83947,251,8,"00 00 00 08 00 40 20 00",0,4202496,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84108,251,8,"00 00 00 08 00 00 11 32",0,4402,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84135,251,8,"00 00 00 08 00 C0 14 38",0,12588088,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84164,216,3,"40 00 00",0,12588088,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84193,181,8,"25 80 4B 21 5C 20 00 02",0,12588088,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84223,251,8,"00 00 00 08 00 40 14 38",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84255,251,8,"00 00 00 08 00 80 11 32",0,8393010,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84287,251,8,"00 00 00 08 00 40 14 38",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84329,181,8,"2C BA 50 22 5B 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84348,215,6,"FF F0 FF 00 FF FF",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84368,181,8,"2D E6 50 22 5B 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84388,215,6,"FF F0 FF 00 FF FF",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84409,358,8,"01 00 00 00 02 00 00 00",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84432,181,8,"2F 44 50 23 5A 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84455,181,8,"2F 44 50 23 5A 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84478,181,8,"2F 76 50 23 5B 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84629,358,8,"01 00 00 00 02 00 00 00",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84646,181,8,"2F DA 50 23 5B 20 00 02",0,4199480,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84663,251,8,"00 00 00 08 00 80 13 39",0,8393529,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84682,251,8,"00 00 00 08 00 00 15 56",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84703,355,7,"04 3A 00 00 00 00 0E",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84724,253,8,"02 76 00 00 A2 01 AC 04",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84748,580,3,"01 A0 80",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84772,181,8,"30 BB 53 28 60 20 00 02",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84796,358,8,"01 00 00 00 02 00 00 00",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84822,181,8,"31 51 55 28 60 20 00 02",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84848,181,8,"31 9C 56 28 60 20 00 02",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84876,181,8,"32 00 56 28 5F 20 00 02",0,5462,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84904,251,8,"00 00 00 08 00 00 17 2D",0,5933,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84934,216,3,"40 00 00",0,5933,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
84963,251,8,"00 00 00 08 00 40 12 58",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85120,181,8,"33 A9 57 25 5B 20 00 02",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85142,23D,8,"60 22 1A 1A 02 DF 02 59",0,4199000,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85166,251,8,"00 00 00 08 00 40 10 41",0,4198465,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85192,251,8,"00 00 00 08 00 00 13 39",0,4921,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85217,251,8,"00 00 00 08 00 C0 16 2F",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85246,181,8,"35 E8 51 26 5C 20 00 02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85275,181,8,"36 1A 51 26 5D 20 00 02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85303,181,8,"36 4C 51 26 5D 20 00 02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85334,355,7,"05 45 00 00 00 00 0E",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85364,181,8,"36 7E 50 26 5C 20 00 02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85397,181,8,"36 B0 50 26 5C 20 00 02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.70,3,1.18,1,2,6,32,29,0
85429,300,1,"01",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85463,181,8,"37 14 51 26 5C 20 00 02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85498,280,8,"00 50 80 00 05 7D 70 40",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85534,2DE,8,"00 00 80 06 5F FF 0C 8C",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85694,355,7,"05 8C 00 00 00 00 0E",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85722,1F9,8,"20 00 38 59 00 00 00 00",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85751,300,1,"02",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.20,3,1.18,1,2,6,32,29,0
85791,60D,8,"00 06 00 00 00 00 20 00",0,12588591,0,0,0,0,0,0,0,0,0,30726,0,0.20,3,1.18,1,2,6,32,29,0
85806,251,8,"00 00 00 08 00 00 13 39",0,4921,0,0,0,0,0,0,0,0,0,30726,0,0.20,3,1.18,1,2,6,32,29,0
85823,251,8,"00 00 00 08 00 40 10 41",0,4198465,0,0,0,0,0,0,0,0,0,30726,0,0.20,3,1.18,1,2,6,32,29,0
85841,300,1,"01",0,4198465,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85859,355,7,"06 12 00 00 00 00 0E",0,4198465,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85878,251,8,"00 00 00 08 00 80 21 00",0,8397056,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85899,5E4,3,"00 00 00",0,8397056,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85920,181,8,"3A 7F 4A 18 43 20 00 02",0,8397056,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85943,251,8,"08 01 00 08 00 C0 14 38",0,12588088,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85966,251,8,"08 01 00 08 00 40 16 2F",0,4199983,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
85990,216,3,"40 00 00",0,4199983,0,0,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86013,23D,8,"63 02 00 5A 02 88 01 59",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86165,181,8,"3A 66 43 10 36 20 00 02",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86182,251,8,"08 01 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86201,2DE,8,"00 00 80 06 5F FF 0C 8C",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86223,181,8,"38 0E 3E 10 37 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86243,181,8,"37 5F 3E 10 37 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86268,251,8,"08 01 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86291,794,3,"15 16 7B",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86316,181,8,"34 71 39 10 37 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86343,181,8,"34 0D 38 10 37 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86370,181,8,"33 C2 38 10 37 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86398,251,8,"08 01 00 08 00 80 17 2D",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86427,251,8,"08 01 00 08 00 00 21 00",0,8448,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86457,1F9,8,"20 00 31 B5 00 00 00 00",0,8448,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86486,251,8,"08 01 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86515,181,8,"30 70 38 10 38 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86670,215,6,"FF F0 FF 00 FF FF",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86695,181,8,"2E 31 37 10 38 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86720,215,6,"FF F0 FF 00 FF FF",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86746,2DE,8,"00 00 80 06 5F FF 0C 8C",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86774,181,8,"2C 56 38 10 38 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86801,355,7,"06 74 00 00 00 00 0E",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86830,181,8,"28 A0 39 10 39 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86862,251,8,"08 01 00 08 00 C0 12 58",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86892,181,8,"27 8D 3A 10 39 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86924,215,6,"FF F0 FF 00 FF FF",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86957,251,8,"08 01 00 08 00 C0 10 41",0,12587073,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
86992,5E4,3,"00 00 00",0,12587073,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87027,251,8,"08 01 00 08 00 40 16 2F",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87063,23E,8,"02 00 FF AB 00 DA 00 A0",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87099,794,3,"15 16 7B",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87267,215,6,"FF F0 FF 00 FF FF",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87282,251,8,"08 01 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87298,181,8,"24 EA 3B 10 3A 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87320,251,8,"08 01 00 08 00 40 16 2F",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87338,181,8,"24 54 3B 10 3B 20 00 02",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87357,251,8,"08 01 00 08 00 80 17 2D",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87377,181,8,"23 73 3C 10 3B 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87399,181,8,"23 73 3C 10 3B 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87420,181,8,"23 41 3C 10 3B 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87443,1F9,8,"20 00 23 41 00 00 00 00",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87466,215,6,"FF F0 FF 00 FF FF",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87491,215,6,"FF F0 FF 00 FF FF",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87518,625,6,"32 00 FF 1D 00 00",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87544,251,8,"08 01 00 08 00 40 12 58",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87569,251,8,"08 01 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87718,181,8,"22 AB 39 10 3C 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87738,60D,8,"00 06 00 00 00 00 20 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87759,1F9,8,"20 00 21 B1 00 00 00 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87781,251,8,"08 01 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87804,181,8,"21 98 3B 10 3C 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87827,580,3,"00 78 80",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87851,181,8,"20 B7 3C 10 3D 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87877,23D,8,"23 00 00 4D 01 D9 00 58",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87904,251,8,"08 01 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87932,251,8,"01 01 00 08 00 00 11 32",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87962,35D,8,"C0 03 00 00 40 00 00 00",0,4402,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
87993,251,8,"09 00 00 08 00 00 15 56",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88024,215,6,"FF F0 FF 00 FF FF",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88056,181,8,"1F A4 3D 10 3E 20 00 02",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88089,35D,8,"C0 03 00 00 40 00 00 00",0,5462,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88245,251,8,"09 00 00 08 00 C0 16 2F",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88270,60D,8,"00 06 00 00 00 00 20 00",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88298,251,8,"09 00 00 08 00 40 12 58",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
88326,280,8,"00 A6 40 00 05 4E 07 40",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.18,1,2,6,32,29,0
